fieldmap_name:     	Calibration Bz
timestamp:         	2021-04-20_11-40-33
filename:          	2021-04-20_Calibration_Bz_I=180A_Y=0mm_X=-25_25mm_Z=-15_15mm.txt
MagNet_file:       	Calibration_Bz.mn
nr_magnets:        	1

magnet_name:       	Calibration
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-25	0	-15	4.50821205483434E-03	1.66836205553618E-05	-0.100992944565375
-24	0	-15	3.51502489269684E-03	2.07420673202204E-06	-0.100323384603413
-23	0	-15	2.74356624301144E-03	-3.38835922730146E-05	-9.97711398390022E-02
-22	0	-15	2.26234892271095E-03	-4.6776978977995E-06	-9.93060285251223E-02
-21	0	-15	1.76230414535031E-03	6.77503977584326E-06	-9.89640028390359E-02
-20	0	-15	1.41793338821064E-03	-2.18547448358933E-05	-9.86266982555752E-02
-19	0	-15	1.12567948898742E-03	4.19271370836067E-05	-9.83322955235059E-02
-18	0	-15	9.31755053373366E-04	3.91044208412083E-05	-9.81293052494103E-02
-17	0	-15	7.76319667635741E-04	-5.26863059176886E-05	-0.098014144635893
-16	0	-15	6.96299966178785E-04	-1.15225168415531E-04	-9.78398952044682E-02
-15	0	-15	5.4188594835184E-04	5.76273427929299E-05	-9.77004196124171E-02
-14	0	-15	4.91052977618455E-04	1.48668766240653E-05	-9.76018122298633E-02
-13	0	-15	4.29861647127794E-04	3.7778276626353E-05	-9.75634409454367E-02
-12	0	-15	3.76875883387058E-04	2.30016752692675E-05	-9.74943990667818E-02
-11	0	-15	3.53624896154421E-04	1.98204011082776E-05	-9.74804125319716E-02
-10	0	-15	3.21544280486196E-04	4.27361142184458E-05	-9.74274154021997E-02
-9	0	-15	2.33568810172973E-04	1.39480187322802E-05	-9.73530369668729E-02
-8	0	-15	2.11771252107784E-04	1.9932711131663E-05	-9.72815124162751E-02
-7	0	-15	2.19451217896769E-04	4.93657711713617E-05	-0.097296536253045
-6	0	-15	2.16232432303541E-04	-3.64754570985847E-05	-0.097323783050007
-5	0	-15	1.93817338900477E-04	3.80441967061679E-05	-9.72907318348685E-02
-4	0	-15	2.5174649311838E-04	1.05512639460111E-04	-9.72469932233882E-02
-3	0	-15	1.96236087493435E-04	3.41887061479295E-06	-9.72919448538727E-02
-2	0	-15	1.66937807534659E-04	4.26642264476419E-05	-9.73077100360499E-02
-1	0	-15	1.46758616895943E-04	2.89663604825127E-05	-9.72893641273134E-02
0	0	-15	1.66305821002427E-04	5.94830340911229E-05	-9.73013878309782E-02
1	0	-15	1.70168233461864E-04	-9.76048514292204E-06	-9.72956370995836E-02
2	0	-15	1.71619616639182E-04	1.00822615206632E-05	-9.72752730296713E-02
3	0	-15	1.8979948924874E-04	4.17883391847343E-05	-9.72582787013576E-02
4	0	-15	1.67702816859216E-04	3.0312252330958E-05	-9.73073369617778E-02
5	0	-15	1.65009873079013E-04	8.96187645564858E-06	-9.73466752334757E-02
6	0	-15	1.51887826209823E-04	3.81945533538185E-05	-9.73357026981344E-02
7	0	-15	9.18063224544513E-05	1.67419940867329E-05	-9.72611398320785E-02
